"","Method","Parameter","Choice","Measure","Mean","S.d."
"1","iSSVD","5","Overall","CSR",0.142857142857143,0
"2","iSSVD","5","Overall","Rel",0,0
"3","iSSVD","5","Overall","Rec",0,0
"4","iSSVD","5","Overall","F_score",0,0
"5","iSSVD","5","Overall","BiS",0,0
"6","iSSVD","10","Overall","CSR",0.563076426024955,0.219709873939167
"7","iSSVD","10","Overall","Rel",0.719781672520979,0.328293122676334
"8","iSSVD","10","Overall","Rec",0.245529299036226,0.0952222904652575
"9","iSSVD","10","Overall","F_score",0.310086686220343,0.037315907800107
"10","iSSVD","10","Overall","BiS",0.461474198695469,0.344781922020613
"11","iSSVD","15","Overall","CSR",0.375,0
"12","iSSVD","15","Overall","Rel",0.99981981981982,0.00180180180180179
"13","iSSVD","15","Overall","Rec",0.166636636636637,0.000300300300300299
"14","iSSVD","15","Overall","F_score",0.285662805662806,0.000514800514800534
"15","iSSVD","15","Overall","BiS",0.859175745251295,0.00453996415153516
"16","iSSVD","20","Overall","CSR",0.375,0
"17","iSSVD","20","Overall","Rel",0.999589984350548,0.00238933194139587
"18","iSSVD","20","Overall","Rec",0.166598330725092,0.000398221990232645
"19","iSSVD","20","Overall","F_score",0.285597138385871,0.000682666268970257
"20","iSSVD","20","Overall","BiS",0.915429720518676,0.00453319114534929
"21","iSSVD","25","Overall","CSR",0.375,0
"22","iSSVD","25","Overall","Rel",0.999859154929577,0.000804913652571699
"23","iSSVD","25","Overall","Rec",0.166643192488263,0.000134152275428632
"24","iSSVD","25","Overall","F_score",0.285674044265594,0.000229975329306234
"25","iSSVD","25","Overall","BiS",0.950018433506945,0.00340948058227517
"26","iSSVD","30","Overall","CSR",0.375,0
"27","iSSVD","30","Overall","Rel",0.999885057471264,0.00114942528735633
"28","iSSVD","30","Overall","Rec",0.166647509578544,0.000191570881226066
"29","iSSVD","30","Overall","F_score",0.28568144499179,0.000328407224958965
"30","iSSVD","30","Overall","BiS",0.974548618363854,0.00308670027564852
"31","iSSVD","35","Overall","CSR",0.375,0
"32","iSSVD","35","Overall","Rel",0.999813510693792,0.00112966885304165
"33","iSSVD","35","Overall","Rec",0.166635585115632,0.000188278142173625
"34","iSSVD","35","Overall","F_score",0.28566100305537,0.000322762529440489
"35","iSSVD","35","Overall","BiS",0.991066413171126,0.00268245250922665
"36","iSSVD","40","Overall","CSR",0.675,0.313822957230424
"37","iSSVD","40","Overall","Rel",0.685983945499776,0.330176328965256
"38","iSSVD","40","Overall","Rec",0.260245521689203,0.104452419089341
"39","iSSVD","40","Overall","F_score",0.318290933065193,0.0496936062060275
"40","iSSVD","40","Overall","BiS",0.656408195605931,0.365827136478717
"41","iSSVD","45","Overall","CSR",1,0
"42","iSSVD","45","Overall","Rel",0.341721228878404,0.0432558424424192
"43","iSSVD","45","Overall","Rec",0.35569163312839,0.0456268125151306
"44","iSSVD","45","Overall","F_score",0.348517315476565,0.0442285186449397
"45","iSSVD","45","Overall","BiS",0.277783668996445,0.0400157533667114
"46","iSSVD","50","Overall","CSR",1,0
"47","iSSVD","50","Overall","Rel",0.355633853297005,0.053301771723967
"48","iSSVD","50","Overall","Rec",0.370642310961144,0.0544293685996635
"49","iSSVD","50","Overall","F_score",0.362931287946085,0.0537101310834805
"50","iSSVD","50","Overall","BiS",0.298134273787826,0.0528953444011172
"51","iSSVD","55","Overall","CSR",1,0
"52","iSSVD","55","Overall","Rel",0.357886760372566,0.0452781255297556
"53","iSSVD","55","Overall","Rec",0.373013247369063,0.047374192373061
"54","iSSVD","55","Overall","F_score",0.365239057111071,0.0461050273606584
"55","iSSVD","55","Overall","BiS",0.29362408816184,0.0549274025567311
"56","iSSVD","60","Overall","CSR",0.994,0.0422115882408869
"57","iSSVD","60","Overall","Rel",0.373539974985897,0.0631014360466833
"58","iSSVD","60","Overall","Rec",0.382689097976515,0.054420046797625
"59","iSSVD","60","Overall","F_score",0.377133920886764,0.0541302705206425
"60","iSSVD","60","Overall","BiS",0.307928196710404,0.0691511442707775
"61","iSSVD","65","Overall","CSR",1,0
"62","iSSVD","65","Overall","Rel",0.357195619095107,0.0448404055386302
"63","iSSVD","65","Overall","Rec",0.370864189323058,0.0471930330383704
"64","iSSVD","65","Overall","F_score",0.363849334036229,0.0458092093929874
"65","iSSVD","65","Overall","BiS",0.298231242057183,0.0484361654553829
"66","iSSVD","70","Overall","CSR",1,0
"67","iSSVD","70","Overall","Rel",0.363504951324902,0.0478605382327272
"68","iSSVD","70","Overall","Rec",0.379198756509411,0.0481437847332376
"69","iSSVD","70","Overall","F_score",0.371148594635865,0.0478957644969496
"70","iSSVD","70","Overall","BiS",0.305534610565013,0.0519312680760488
"71","iSSVD","75","Overall","CSR",0.916666666666667,0
"72","iSSVD","75","Overall","Rel",0.421955819487678,0.0559897778134668
"73","iSSVD","75","Overall","Rec",0.37439196007494,0.0481642344617758
"74","iSSVD","75","Overall","F_score",0.396700667830711,0.0516096670791682
"75","iSSVD","75","Overall","BiS",0.378584439047623,0.074457228312573
"76","iSSVD","80","Overall","CSR",0.9145,0.0216666666666667
"77","iSSVD","80","Overall","Rel",0.415099203464267,0.040028016791575
"78","iSSVD","80","Overall","Rec",0.366647023806045,0.0320645573724141
"79","iSSVD","80","Overall","F_score",0.389076004351407,0.0337495874748424
"80","iSSVD","80","Overall","BiS",0.369338788638874,0.0602193098618328
"81","iSSVD","85","Overall","CSR",0.916666666666667,0
"82","iSSVD","85","Overall","Rel",0.425582023643569,0.0471360587449083
"83","iSSVD","85","Overall","Rec",0.376769496777458,0.0421903231571297
"84","iSSVD","85","Overall","F_score",0.399603311009212,0.0441670219553885
"85","iSSVD","85","Overall","BiS",0.376416841884307,0.0609489253088059
"86","iSSVD","90","Overall","CSR",0.916666666666667,0
"87","iSSVD","90","Overall","Rel",0.424034168321273,0.0495936292670124
"88","iSSVD","90","Overall","Rec",0.376442029420049,0.0430822950628338
"89","iSSVD","90","Overall","F_score",0.398743104015679,0.0457817327509831
"90","iSSVD","90","Overall","BiS",0.375740179126288,0.0579516245743435
"91","iSSVD","95","Overall","CSR",0.916666666666667,0
"92","iSSVD","95","Overall","Rel",0.427643457966531,0.0511092727418673
"93","iSSVD","95","Overall","Rec",0.379871457487693,0.0436824325178655
"94","iSSVD","95","Overall","F_score",0.402266659903955,0.04680107637005
"95","iSSVD","95","Overall","BiS",0.383320901675521,0.0620721552297416
"96","iSSVD","100","Overall","CSR",0.910166666666667,0.0371467650661825
"97","iSSVD","100","Overall","Rel",0.429492125835296,0.0577579384422936
"98","iSSVD","100","Overall","Rec",0.376223177128848,0.04165666080898
"99","iSSVD","100","Overall","F_score",0.400230166944861,0.043537348147703
"100","iSSVD","100","Overall","BiS",0.386288101888062,0.0710451632307184
