"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",1,0,0.603892251052484,0.492523934376774,0.548208092714629,0.549783823734151,0.437430897427726,0.493607360580938,0.669813739612241,0.563494251783838,0.61665399569804,0.0585224271199443,0.217914979133714,0.138218703126829,0.0257670699515521,0.123376889030499,0.0745719794910256,0.05913536824458,0.257573375179651,0.158354371712116,8
"2",2,0,0.66806784523301,0.447624352366096,0.557846098799553,0.642729536180731,0.433523325132371,0.538126430656551,0.695485969732667,0.462673536004679,0.579079752868673,0.0683366449462838,0.104585551057131,0.0864610980017075,0.0293735161109306,0.0396100113759626,0.0344917637434466,0.0780698067525557,0.0700752227048748,0.0740725147287152,6
"3",3,0,0.611897356089223,0.486894439266228,0.549395897677726,0.552482080922415,0.433698717615248,0.493090399268831,0.685631887316021,0.554964076928289,0.620297982122155,0.0609856744296758,0.091290840819419,0.0761382576245474,0.0264163507857988,0.0727359323176064,0.0495761415517026,0.0608613737794429,0.106097871905246,0.0834796228423446,8
"4",4,0,0.609653293609963,0.490658602707802,0.550155948158882,0.552842001981734,0.435875725564264,0.494358863772999,0.679477984566501,0.561191781335931,0.620334882951216,0.0614979080221398,0.211874792778268,0.136686350400204,0.0280790656491543,0.118456667487102,0.0732678665681282,0.0597955307249679,0.2508767972174,0.155336163971184,8
"5",5,0,0.670168000820731,0.449220023047166,0.559694011933949,0.644649562891513,0.435409011625493,0.540029287258503,0.697790001785605,0.463935896619027,0.580862949202316,0.0705856907382602,0.12600500692947,0.0982953488338648,0.0303156868870927,0.0427305855912343,0.0365231362391635,0.081953269462438,0.0819248882379749,0.0819390788502064,6
"6",1,50,0.61292676198464,0.449957811376168,0.531442286680404,0.551955530721696,0.400901090408463,0.476428310565079,0.689041007172134,0.512694227579175,0.600867617375655,0.0662673238619359,0.210589967037693,0.138428645449814,0.0345118087338584,0.0992402059879985,0.0668760073609284,0.0745604152143053,0.273213644708273,0.173887029961289,8
"7",2,50,0.611426074394984,0.497179521334612,0.554302797864798,0.552327295240613,0.440649854456448,0.49648857484853,0.684687318141839,0.570347747396574,0.627517532769206,0.0630173475887886,0.118469659669414,0.0907435036291013,0.0304150750720418,0.0613075168448455,0.0458612959584436,0.0637119049559282,0.0401719848331918,0.05194194489456,8
"8",3,50,0.614475468299396,0.496217041166775,0.555346254733086,0.554938780716676,0.439694371553613,0.497316576135145,0.688322217213908,0.569415327293471,0.628868772253689,0.0686859760085228,0.122915284627365,0.0958006303179439,0.0308326693816606,0.0634975601803084,0.0471651147809845,0.0664697303391996,0.0529403995126672,0.0597050649259334,8
"9",4,50,0.598907589393821,0.493075821292594,0.545991705343208,0.547246330397218,0.438226472663123,0.492736401530171,0.661339494380915,0.563619643360772,0.612479568870843,0.0657786797002696,0.115774770948513,0.0907767253243916,0.0293922563892815,0.0527271824631358,0.0410597194262087,0.0661222689456183,0.0537248752415244,0.0599235720935713,8
"10",5,50,0.588990172600339,0.471324229808761,0.53015720120455,0.51341105724285,0.417003118618738,0.465207087930794,0.690662416995529,0.541917353728826,0.616289885362177,0.0622457372510731,0.243349064794205,0.152797401022639,0.0260695897677648,0.124467145477944,0.0752683676228544,0.0667383065661912,0.290157786818361,0.178448046692276,9
