"","rep","omega","F score (V1)","F score (V2)","F score","Relevance (V1)","Relevance (V2)","Relevance","Recovery (V1)","Recovery (V2)","Recovery","BiS-E (V1)","BiS-E (V2)","BiS-E","BiS-M (V1)","BiS-M (V2)","BiS-M","BiS-C (V1)","BiS-C (V2)","BiS-C","k"
"51","3","0.25","0.663061732132088","0.45459394497063","0.558827838551359","0.630222986958442","0.584228740936058","0.60722586394725","0.699510827593374","0.37204148184977","0.535776154721572","0.14784604039166","0","0.07392302019583","0.0651803888805309","0","0.0325901944402655","0.170279566659543","0","0.0851397833297713","6"
"52","3","0.3","0.663061732132088","0.45459394497063","0.558827838551359","0.630222986958442","0.584228740936058","0.60722586394725","0.699510827593374","0.37204148184977","0.535776154721572","0.14784604039166","0","0.07392302019583","0.0651803888805309","0","0.0325901944402655","0.170279566659543","0","0.0851397833297713","6"
"53","3","0.35","0.429687366982849","0.45459394497063","0.442140655976739","0.629567421027817","0.584228740936058","0.606898080981938","0.326141408117358","0.37204148184977","0.349091444983564","0","0","0","0","0","0","0","0","0","3"
"54","3","0.4","0.3068451889255","0.45459394497063","0.380719566948065","0.896039603960396","0.584228740936058","0.740134172448227","0.185119272818669","0.37204148184977","0.27858037733422","0.174822126085238","0","0.0874110630426188","0.0699142051369744","0","0.0349571025684872","0.178172448750942","0","0.0890862243754708","3"
"55","3","0.45","0.3068451889255","0.293147684790385","0.299996436857942","0.896039603960396","0.84390243902439","0.869971021492393","0.185119272818669","0.177382691162246","0.181250981990458","0.174822126085238","0.273518202627039","0.224170164356139","0.0699142051369744","0.152600373021447","0.111257289079211","0.178172448750942","0.284549993795268","0.231361221273105","1"
"56","3","0.5","0.3068451889255","0","0.15342259446275","0.896039603960396","0","0.448019801980198","0.185119272818669","0","0.0925596364093346","0.174822126085238","0","0.0874110630426188","0.0699142051369744","0","0.0349571025684872","0.178172448750942","0","0.0890862243754708","1"
"57","3","0.55","0.3068451889255","0","0.15342259446275","0.896039603960396","0","0.448019801980198","0.185119272818669","0","0.0925596364093346","0.174822126085238","0","0.0874110630426188","0.0699142051369744","0","0.0349571025684872","0.178172448750942","0","0.0890862243754708","1"
"58","3","0.6","0.3068451889255","0","0.15342259446275","0.896039603960396","0","0.448019801980198","0.185119272818669","0","0.0925596364093346","0.174822126085238","0","0.0874110630426188","0.0699142051369744","0","0.0349571025684872","0.178172448750942","0","0.0890862243754708","1"
"59","3","0.65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","3","0.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"61","3","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"62","3","0.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"63","3","0.85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"64","3","0.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"65","3","0.95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67","4","none","0.638148644038521","0.449934666939407","0.544041655488964","0.585903028408974","0.417667939818444","0.501785484113709","0.700624059862518","0.487604291844794","0.594114175853656","0.0523034242367178","0.193090998185262","0.12269721121099","0.0273031921032321","0.0940550088445241","0.0606791004738781","0.0530305541150959","0.25383115008115","0.153430852098123","7"
"68","4","0","0.638148644038521","0.449934666939407","0.544041655488964","0.585903028408974","0.417667939818444","0.501785484113709","0.700624059862518","0.487604291844794","0.594114175853656","0.0523034242367178","0.193090998185262","0.12269721121099","0.0273031921032321","0.0940550088445241","0.0606791004738781","0.0530305541150959","0.25383115008115","0.153430852098123","7"
"69","4","0.05","0.638148644038521","0.449934666939407","0.544041655488964","0.585903028408974","0.417667939818444","0.501785484113709","0.700624059862518","0.487604291844794","0.594114175853656","0.0523034242367178","0.193090998185262","0.12269721121099","0.0273031921032321","0.0940550088445241","0.0606791004738781","0.0530305541150959","0.25383115008115","0.153430852098123","7"
"70","4","0.1","0.67386284602844","0.363693197775063","0.518778021901752","0.649070774523113","0.353132921658103","0.501101848090608","0.700624059862518","0.374904544157662","0.53776430201009","0.0747218720202167","0.19009405852038","0.132407965270298","0.034073227312251","0.0954868484969237","0.0647800379045874","0.0776888149095113","0.290518844748885","0.184103829829198","6"
"71","4","0.15","0.700624059862518","0.363098500582326","0.531861280222422","0.700624059862518","0.375483643920758","0.538053851891638","0.700624059862518","0.351504303979244","0.526064181920881","-0.0277294931008489","0.14939499333373","0.0608327501164406","-0.0123408091307742","0.0826758748992431","0.0351675328842344","-0.185750843576883","0.114221473729212","-0.0357646849238355","5"
"72","4","0.2","0.700624059862518","0.269815492975003","0.485219776418761","0.700624059862518","0.308828239111474","0.504726149486996","0.700624059862518","0.239553839582959","0.470088949722739","-0.0417222943456747","0.0850745168458314","0.0216761112500783","-0.0109828043783042","0.0311385245211421","0.0100778600714189","-0.183003810991705","0.0595313659052849","-0.0617362225432101","5"
"73","4","0.25","0.700624059862518","0.269815492975003","0.485219776418761","0.700624059862518","0.308828239111474","0.504726149486996","0.700624059862518","0.239553839582959","0.470088949722739","-0.0281038242634259","0.106137377639326","0.0390167766879502","-0.0086729795102937","0.035483808099531","0.0134054142946186","-0.16364076412154","0.0702479739114245","-0.0466963951050578","5"
