"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",1,0,0.603892251052484,0.492523934376774,0.548208092714629,0.549783823734151,0.437430897427726,0.493607360580938,0.669813739612241,0.563494251783838,0.61665399569804,-0.0167011052620697,0.161634747946297,0.0724668213421136,0.033618650561826,0.0945895445181625,0.0641040975399943,-0.0345937260337663,0.160145062528919,0.0627756682475764,8
"2",2,0,0.66806784523301,0.447624352366096,0.557846098799553,0.642729536180731,0.433523325132371,0.538126430656551,0.695485969732667,0.462673536004679,0.579079752868673,0.00188218601186678,0.0151774100793305,0.00852979804559865,0.0506279460524496,0.0656150940286916,0.0581215200405706,-0.0231999838807449,-0.0119141341320753,-0.0175570590064101,6
"3",3,0,0.673377038950049,0.463873009655974,0.568625024303011,0.647583425784548,0.441186249013261,0.544384837398904,0.701310637257247,0.489019458411872,0.59516504783456,0.000674710483218763,0.0371844667881808,0.0189295886356998,0.0516207227486376,0.0744648223977287,0.0630427725731832,-0.0245909732152246,0.0217920521916205,-0.00139946051180206,6
"4",4,0,0.636398035809307,0.54280188325121,0.589599959530258,0.582465508882786,0.491261566448785,0.536863537665785,0.701337321291988,0.606424419224214,0.653880870258101,-0.0352904260927464,0.130450031918942,0.0475798029130976,0.0425373885377582,0.0833155053549624,0.0629264469463603,-0.069567772761642,0.168588194892541,0.0495102110654496,7
"5",5,0,0.612986629577096,0.489819026935304,0.5514028282562,0.5508252589051,0.435144945455081,0.492985102180091,0.690962698641447,0.560206559661054,0.62558462915125,-0.00865896852357334,0.158739914021515,0.0750404727489708,0.0479661079523018,0.0920109253934388,0.0699885166728703,-0.0344140034967739,0.155346261408559,0.0604661289558924,8
"6",1,50,0.61292676198464,0.449957811376168,0.531442286680404,0.551955530721696,0.400901090408463,0.476428310565079,0.689041007172134,0.512694227579175,0.600867617375655,-0.00388816548692382,0.134934130013669,0.0655229822633725,0.0502737220573374,0.101009908173794,0.0756418151155658,-0.0309599867528792,0.15848823552261,0.0637641243848652,8
"7",2,50,0.611426074394984,0.497179521334612,0.554302797864798,0.552327295240613,0.440649854456448,0.49648857484853,0.684687318141839,0.570347747396574,0.627517532769206,-0.0216900776596821,0.157371119788931,0.0678405210646243,0.0465387381086433,0.0983422956154067,0.072440516862025,-0.0472905761379063,0.144596696013095,0.0486530599375943,8
"8",3,50,0.604104882520313,0.496379131042364,0.550242006781339,0.547323981102938,0.439755083763515,0.493539532433226,0.674030687613983,0.569740442729004,0.621885565171494,-0.0119264022712924,0.159776804421053,0.0739252010748802,0.0477126566761686,0.101786339891298,0.074749498283733,-0.0407237559428885,0.140265162953871,0.0497707035054912,8
"9",4,50,0.566892706808864,0.486905958321983,0.526899332565423,0.487612869767109,0.41344857054575,0.450530720156429,0.676957672937125,0.592105274079718,0.634531473508421,0.0041310056698071,0.299838449783964,0.151984727726885,0.0483671551239171,0.165496714862584,0.106931934993251,-0.0151370641324009,0.360670227032036,0.172766581449818,10
"10",5,50,0.641047912876422,0.493740679353724,0.567394296115073,0.586605251519887,0.451474131483181,0.519039691501534,0.706630039615793,0.5447385466838,0.625684293149796,-0.0302530907663529,0.159054922559485,0.064400915896566,0.0452703735668479,0.109982710893843,0.0776265422303454,-0.0636048028656094,0.131800834449517,0.0340980157919537,7
"11",1,100,0.609815926392428,0.498717620068679,0.554266773230553,0.539369454860469,0.441854750343714,0.490612102602092,0.701428796363963,0.572377654181431,0.636903225272697,-0.0822022366389613,0.158551483861049,0.0381746236110437,0.0308933468495241,0.102795947776504,0.066844647313014,-0.105760275386871,0.136385434280207,0.0153125794466677,8
"12",2,100,0.627431743831354,0.49722468615576,0.562328214993557,0.575003294745494,0.455782081811216,0.515392688278355,0.690380187503171,0.546957543050505,0.618668865276838,-0.0443960607165931,0.143142992508745,0.0493734658960758,0.0365773114224928,0.104759196992424,0.0706682542074586,-0.0660663726405877,0.109479486255415,0.0217065568074134,7
"13",3,100,0.547954887433674,0.494905005158993,0.521429946296334,0.522458293409836,0.453280247765076,0.487869270587456,0.576067684306221,0.54494758021175,0.560507632258986,-0.0200111523543304,0.146368757486852,0.0631788025662608,0.0480780666186476,0.104000762052166,0.0760394143354069,-0.0472546376327641,0.117035249537965,0.0348903059526004,7
"14",4,100,0.633439333341391,0.423861236229585,0.528650284785488,0.580203059950963,0.401480666440581,0.490841863195772,0.697431885407362,0.448884326600906,0.573158106004134,-0.0287448739830795,0.0316995165362473,0.00147732127658392,0.0461012304976833,0.0679542708882196,0.0570277506929515,-0.0617430136649746,0.0213685445165348,-0.0201872345742199,7
"15",5,100,0.636715721574325,0.450589023394053,0.543652372484189,0.583479882036861,0.419465029845624,0.501472455941242,0.700641184696807,0.486701946176638,0.593671565436723,-0.0296975790706867,0.160531410522774,0.0654169157260436,0.0462247629186778,0.120010229790244,0.0831174963544611,-0.0641080448813907,0.202079898648509,0.0689859268835592,7
"16",1,150,0.644390848506281,0.457367631814784,0.550879240160533,0.587989722262479,0.422402707468504,0.505196214865491,0.712760203810655,0.498643483942496,0.605701843876575,-0.0837737281071901,0.16002378484209,0.0381250283674498,0.0319097299456504,0.108652813443947,0.070281271694799,-0.12585002639944,0.207003559039464,0.0405767663200117,7
"17",2,150,0.582453802885467,0.45599349245921,0.519223647672339,0.53446142311425,0.405612031468839,0.470036727291545,0.639915514971343,0.52066590598841,0.580290710479877,-0.0705166528385682,0.140719514268132,0.0351014307147817,0.038335565894806,0.1035717701889,0.0709536680418531,-0.115239186432187,0.176301626423429,0.030531219995621,8
"18",3,150,0.592753876902688,0.496456358927635,0.544605117915162,0.528403402910131,0.440912408373453,0.484657905641792,0.674951381891154,0.568011637760336,0.621481509825745,-0.042132189486616,0.160999337518205,0.0594335740157944,0.0307279881634039,0.103682465801341,0.0672052269823725,-0.0716792437460077,0.139067020182061,0.0336938882180267,8
"19",4,150,0.54766701501459,0.513180351924772,0.530423683469681,0.505789052371205,0.468144511686958,0.486966782029082,0.597105752961664,0.567803454456119,0.582454603708892,-0.0159606409998795,0.226461988921184,0.105250673960652,0.0353322424613386,0.118161259563785,0.0767467510125618,-0.0365260057745845,0.233496538513008,0.0984852663692117,7
"20",5,150,0.586529831569269,0.456696045556323,0.521612938562796,0.54387063324276,0.406547228630367,0.475208930936563,0.636450664707302,0.520957741532699,0.57870420312,-0.00254120167728068,0.213732902357546,0.105595850340133,0.0378911305445494,0.116093127033444,0.0769921287889969,-0.0315094992083745,0.253457149931308,0.110973825361467,8
"21",1,200,0.599884868629862,0.45741331794976,0.528649093289811,0.528652736978554,0.407879164446541,0.468265950712547,0.693302343575705,0.520641717435763,0.606972030505734,0.0273459309868738,0.157732364988193,0.0925391479875336,0.0502090942097833,0.110429568916432,0.0803193315631074,-0.0130658663415882,0.186643800720327,0.0867889671893695,8
"22",2,200,0.636175249288806,0.454848155127759,0.545511702208283,0.581936366719408,0.420197990964854,0.501067178842131,0.701563915477565,0.495726516121524,0.598645215799545,-0.135825345444116,0.15391480664662,0.00904473060125195,0.02546647462051,0.112632586857536,0.0690495307390232,-0.193243770263505,0.201864509379934,0.00431036955821452,7
"23",3,200,0.576801677103141,0.455286048239877,0.516043862671509,0.528158832854644,0.40399622506105,0.466077528957847,0.63531333220594,0.521492787855018,0.578403060030479,-0.120904214430368,0.143045551839172,0.0110706687044019,0.0259006950477303,0.102904976834945,0.0644028359413376,-0.176575796405508,0.181017717611462,0.00222096060297716,8
"24",4,200,0.592343781813766,0.460597197716748,0.526470489765257,0.545470222528726,0.409762737677021,0.477616480102873,0.648030599277287,0.525830870571588,0.586930734924438,-0.0335964385647299,0.148582396004558,0.0574929787199142,0.0322490302522146,0.108011385028316,0.0701302076402655,-0.0808222337946599,0.18680792239635,0.052992844300845,8
"25",5,200,0.59155655204332,0.451464222027919,0.521510387035619,0.599032936667572,0.448668220668221,0.523850578667896,0.584264488830422,0.454295290042434,0.519279889436428,0.170181615389206,0,0.085090807694603,0.121360431065069,0,0.0606802155325344,0.202100076575439,0,0.101050038287719,5
