"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1","1","none","0.507295734449433","0.495742790073394","0.501519262261413","0.509389010617479","0.495515175977047","0.502452093297263","0.505219592032559","0.495970613374174","0.500595102703366","-0.199704935079417","-0.209409931677339","-0.204557433378378","0.0362443557880515","0.0377105390058503","0.0369774473969509","-0.277450824775834","-0.31254364397075","-0.294997234373292","0"
"2","1","0","0.507295734449433","0.495742790073394","0.501519262261413","0.509389010617479","0.495515175977047","0.502452093297263","0.505219592032559","0.495970613374174","0.500595102703366","-0.199704935079417","-0.209409931677339","-0.204557433378378","0.0362443557880515","0.0377105390058503","0.0369774473969509","-0.277450824775834","-0.31254364397075","-0.294997234373292","0"
"3","1","0.05","0.507295734449433","0.495742790073394","0.501519262261413","0.509389010617479","0.495515175977047","0.502452093297263","0.505219592032559","0.495970613374174","0.500595102703366","-0.199704935079417","-0.209409931677339","-0.204557433378378","0.0362443557880515","0.0377105390058503","0.0369774473969509","-0.277450824775834","-0.31254364397075","-0.294997234373292","0"
"4","1","0.1","0.507295734449433","0.495742790073394","0.501519262261413","0.509389010617479","0.495515175977047","0.502452093297263","0.505219592032559","0.495970613374174","0.500595102703366","-0.199704935079417","-0.209409931677339","-0.204557433378378","0.0362443557880515","0.0377105390058503","0.0369774473969509","-0.277450824775834","-0.31254364397075","-0.294997234373292","0"
"5","1","0.15","0.507295734449433","0.495742790073394","0.501519262261413","0.509389010617479","0.495515175977047","0.502452093297263","0.505219592032559","0.495970613374174","0.500595102703366","-0.199704935079417","-0.209409931677339","-0.204557433378378","0.0362443557880515","0.0377105390058503","0.0369774473969509","-0.277450824775834","-0.31254364397075","-0.294997234373292","0"
"6","1","0.2","0.507295734449433","0.495742790073394","0.501519262261413","0.509389010617479","0.495515175977047","0.502452093297263","0.505219592032559","0.495970613374174","0.500595102703366","-0.199704935079417","-0.209409931677339","-0.204557433378378","0.0362443557880515","0.0377105390058503","0.0369774473969509","-0.277450824775834","-0.31254364397075","-0.294997234373292","0"
"7","1","0.25","0.507295734449433","0.495742790073394","0.501519262261413","0.509389010617479","0.495515175977047","0.502452093297263","0.505219592032559","0.495970613374174","0.500595102703366","-0.199704935079417","-0.209409931677339","-0.204557433378378","0.0362443557880515","0.0377105390058503","0.0369774473969509","-0.277450824775834","-0.31254364397075","-0.294997234373292","0"
"8","1","0.3","0.507295734449433","0.485139721052407","0.49621772775092","0.509389010617479","0.52447871573402","0.51693386317575","0.505219592032559","0.451290289660387","0.478254940846473","-0.199704935079417","-0.216601187323671","-0.208153061201544","0.0362443557880515","0.0482313675505033","0.0422378616692774","-0.277450824775834","-0.330863623515538","-0.304157224145686","0"
"9","1","0.35","0.493723488304638","0.487102620347383","0.490413054326011","0.533996537244452","0.630220325641906","0.582108431443179","0.459099070286359","0.396957035262615","0.428028052774487","-0.204102105110692","-0.222302835141572","-0.213202470126132","0.0484535134056834","0.0551120039233074","0.0517827586644954","-0.288840533453122","-0.333763023855569","-0.311301778654345","0"
"10","1","0.4","0.481942650418851","0.487102620347383","0.484522635383117","0.81096016578402","0.630220325641906","0.720590245712963","0.34284556456234","0.396957035262615","0.369901299912478","-0.218116673637132","-0.222302835141572","-0.220209754389352","0.0493028365659608","0.0551120039233074","0.0522074202446341","-0.347404086409098","-0.333763023855569","-0.340583555132334","0"
"11","1","0.45","0.27233650496762","0.267940053235924","0.270138279101772","0.720930232558139","0.688888888888889","0.704909560723514","0.167876526305131","0.166313436172591","0.167094981238861","-0.2496788750236","-0.249056475023348","-0.249367675023474","0.0852994315359011","0.0943931289047561","0.0898462802203286","-0.390217107692916","-0.394009335785021","-0.392113221738969","0"
"12","1","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","1","0.55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","1","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","1","0.65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","1","0.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","1","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","1","0.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","1","0.85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","1","0.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","1","0.95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23","2","none","0.53314631599528","0.528879600754519","0.5310129583749","0.582325259774239","0.578193404432342","0.580259332103291","0.491627078985036","0.487316628307779","0.489471853646407","-0.22651437178778","-0.24070607491635","-0.233610223352065","0.0397936124648616","0.0446991548286319","0.0422463836467468","-0.330048053051703","-0.357468759664024","-0.343758406357863","0"
"24","2","0","0.53314631599528","0.528879600754519","0.5310129583749","0.582325259774239","0.578193404432342","0.580259332103291","0.491627078985036","0.487316628307779","0.489471853646407","-0.22651437178778","-0.24070607491635","-0.233610223352065","0.0397936124648616","0.0446991548286319","0.0422463836467468","-0.330048053051703","-0.357468759664024","-0.343758406357863","0"
