"rep","method","F score (V1)","F score (V2)","F score","Relevance (V1)","Relevance (V2)","Relevance","Recovery (V1)","Recovery (V2)","Recovery","BiS-E (V1)","BiS-E (V2)","BiS-E","BiS-C (V1)","BiS-C (V2)","BiS-C","BiS-M (V1)","BiS-M (V2)","BiS-M"
"1","spectral","0.600910077793444","0.199813602321418","0.400361840057431","0.650839912666231","0.174784824017349","0.41281236834179","0.55809524301642","0.233208516902797","0.395651879959608","-0.093894841708605","-0.221575366394119","-0.157735104051362","0.0574694596587911","-0.0926853422960647","-0.0176079413186368","-0.143177413797148","-0.274864455506697","-0.209020934651923"
"2","spectral","0.491128287841191","0.221573545377811","0.356350916609501","0.491128287841191","0.202295212036893","0.346711749939042","0.491128287841191","0.244913297961059","0.368020792901125","-0.139806622314621","-0.196846825387477","-0.168326723851049","-0.00190551934403872","-0.0858912930089103","-0.0438984061764745","-0.199484913885292","-0.251773750742794","-0.225629332314043"
"3","spectral","0.551286080968672","0.242556864971745","0.396921472970209","0.57821613870001","0.216063892762194","0.397140015731102","0.526752892006204","0.276454744795291","0.401603818400748","-0.126283325978814","-0.194690659904518","-0.160486992941666","0.0090249529661128","-0.0539911589714097","-0.0224831030026484","-0.199382474035173","-0.272495999062717","-0.235939236548945"
"4","spectral","0.491128287841191","0.221573545377811","0.356350916609501","0.491128287841191","0.202295212036893","0.346711749939042","0.491128287841191","0.244913297961059","0.368020792901125","-0.129051242977858","-0.216088888020614","-0.172570065499236","0.00131143554457889","-0.0984055617629589","-0.04854706310919","-0.188731889935717","-0.265092451259496","-0.226912170597606"
"5","spectral","0.600910077793444","0.166707498503227","0.383808788148335","0.650839912666231","0.143422057218636","0.397130984942433","0.55809524301642","0.199019526255273","0.378557384635847","-0.0854695035399181","-0.0760090110278468","-0.0807392572838825","0.0515975813891812","0.0181393272801902","0.0348684543346857","-0.129815130152616","-0.121262304410427","-0.125538717281522"
