"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",1,0,0.581767846299351,0.433893662525133,0.507830754412242,0.510615723729466,0.384121524937904,0.447368624333685,0.675959986439936,0.498484225231256,0.587222105835596,0.0750307097252832,0.153948792321215,0.114489751023249,0.0286744079203378,0.0935452281494343,0.0611098180348861,0.119363681182155,0.222097820799884,0.17073075099102,9
"2",2,0,0.637261694576965,0.451117356073241,0.544189525325103,0.583201639112003,0.418497158567566,0.500849398839784,0.702367903612893,0.489252665351235,0.595810284482064,0.0541936345941127,0.192114792245329,0.123154213419721,0.0202883893140639,0.106540451979664,0.063414420646864,0.0627474701700626,0.2441896894121,0.153468579791081,7
"3",3,0,0.556507546408486,0.48845882982981,0.522483188119148,0.47697033195314,0.41500101399281,0.445985672972975,0.667879895908163,0.593514702584229,0.630697299246196,0.0487359415625759,0.174809575980916,0.111772758771746,0.0294789619563717,0.0913332867784733,0.0604061243674225,0.101762021142403,0.228764098568974,0.165263059855688,10
"4",4,0,0.638525647975879,0.446003937301203,0.542264792638541,0.584278976549479,0.414551775718772,0.499415376134126,0.70387617602536,0.482620491807586,0.593248333916473,0.0541722003077461,0.136183827968003,0.0951780141378746,0.02129727602069,0.0529036441510974,0.0371004600858937,0.0638744653844287,0.156743388545797,0.110308926965113,7
"5",5,0,0.669465694714567,0.472305351781032,0.5708855232478,0.6436747529997,0.448820514213164,0.546247633606432,0.69740970359964,0.498383612030671,0.597896657815156,0.0799140366745544,0.137473835391186,0.10869393603287,0.0357367655204185,0.0647426497255132,0.0502397076229658,0.0891714939197755,0.160375946896229,0.124773720408002,6
"6",1,50,0.61292676198464,0.449957811376168,0.531442286680404,0.551955530721696,0.400901090408463,0.476428310565079,0.689041007172134,0.512694227579175,0.600867617375655,0.0605911210375535,0.210589967037693,0.135590544037623,0.0329766721786146,0.0992402059879985,0.0661084390833066,0.0601154018930724,0.273213644708273,0.166664523300673,8
"7",2,50,0.635399774685785,0.517069085054292,0.576234429870039,0.581822353326921,0.474948219193894,0.528385286260408,0.699845412304749,0.567387987971108,0.633616700137928,0.0577873777255423,0.159430175029003,0.108608776377273,0.0299018960128563,0.0702838468905057,0.050092871451681,0.0658223629574875,0.182940398885782,0.124381380921635,7
"8",3,50,0.634018374704397,0.518475246845233,0.576246810774815,0.580437289387752,0.475675133968267,0.52805621167801,0.698497813998942,0.569739001988563,0.634118407993753,0.0586034024940887,0.158981005159218,0.108792203826653,0.0300094197533294,0.0695808315194233,0.0497951256363764,0.0663764216010912,0.182246193470263,0.124311307535677,7
"9",4,50,0.583355964047439,0.472469421512023,0.527912692779731,0.510996144308683,0.417857891651596,0.46442701798014,0.679589517990762,0.543501868454674,0.611545693222718,0.0758956717209923,0.158558714146965,0.117227192933979,0.0287477310919864,0.0717857494753692,0.0502667402836778,0.119630726399966,0.190685421192478,0.155158073796222,9
"10",5,50,0.551390191145062,0.490883616900834,0.521136904022948,0.472668632369134,0.418489767216049,0.445579199792592,0.661573254430153,0.593563114041774,0.627568184235963,0.042450193724087,0.181410568206122,0.111930380965105,0.0209692688687136,0.0916906435903171,0.0563299562295153,0.0984269515306044,0.236644268991445,0.167535610261025,10
