"","Method","Parameter","Choice","Measure","Mean","S.d."
"79","GFA","6","Overall","F_score",0.182622868514891,0.101985917931713
"80","GFA","6","Overall","BiS",-0.0423388745867583,0.0199439092873064
"81","GFA","7","Overall","CSR",0.642857142857143,0
"82","GFA","7","Overall","Rel",0.137628323109014,0.0720709745592406
"83","GFA","7","Overall","Rec",0.296846666584436,0.160555970285881
"84","GFA","7","Overall","F_score",0.188028727955962,0.0995465854269085
"85","GFA","7","Overall","BiS",-0.0443755088644124,0.0236568837134745
"86","GFA","8","Overall","CSR",0.642857142857143,0
"87","GFA","8","Overall","Rel",0.142980209872187,0.0716167654470822
"88","GFA","8","Overall","Rec",0.308409044830903,0.1595104184982
"89","GFA","8","Overall","F_score",0.195346297571654,0.0989152396852173
"90","GFA","8","Overall","BiS",-0.0416990535417225,0.0229648163534472
"91","GFA","9","Overall","CSR",0.642857142857143,0
"92","GFA","9","Overall","Rel",0.147892634248953,0.0679814018910602
"93","GFA","9","Overall","Rec",0.319664362943558,0.151480411934948
"94","GFA","9","Overall","F_score",0.202203672183177,0.0938893093098563
"95","GFA","9","Overall","BiS",-0.0409238018507085,0.0243570183049923
"96","GFA","10","Overall","CSR",0.642857142857143,0
"97","GFA","10","Overall","Rel",0.121551811947204,0.0653867708583803
"98","GFA","10","Overall","Rec",0.261193014385354,0.145465640623824
"99","GFA","10","Overall","F_score",0.165852514094805,0.0903007084049508
"100","GFA","10","Overall","BiS",-0.0415473116163054,0.0224479861281757
"101","iSSVD","1","Overall","CSR",1,0
"102","iSSVD","1","Overall","Rel",0.778506195432,0.17287298967597
"103","iSSVD","1","Overall","Rec",0.781567007036321,0.164745661294429
"104","iSSVD","1","Overall","F_score",0.779922829833191,0.169054096051459
"105","iSSVD","1","Overall","BiS",0.269554569213224,0.104494021082987
"106","iSSVD","2","Overall","CSR",0.9984375,0.0139754248593737
"107","iSSVD","2","Overall","Rel",0.780051894218639,0.171028580820183
"108","iSSVD","2","Overall","Rec",0.781888728972866,0.165769788615945
"109","iSSVD","2","Overall","F_score",0.780820946289558,0.168646008408258
"110","iSSVD","2","Overall","BiS",0.279412704852773,0.0946605783337558
"111","iSSVD","3","Overall","CSR",0.9984375,0.0139754248593737
"112","iSSVD","3","Overall","Rel",0.772456113563986,0.176710501773181
"113","iSSVD","3","Overall","Rec",0.774235863018796,0.1717948572925
"114","iSSVD","3","Overall","F_score",0.773211488810765,0.174471031568453
"115","iSSVD","3","Overall","BiS",0.259326317860727,0.103954810697339
"116","iSSVD","4","Overall","CSR",0.996875,0.0196387468985889
"117","iSSVD","4","Overall","Rel",0.777781258158938,0.168647297462293
"118","iSSVD","4","Overall","Rec",0.778370822313163,0.166585008258282
"119","iSSVD","4","Overall","F_score",0.777942951002057,0.167811436280671
"120","iSSVD","4","Overall","BiS",0.26997377810161,0.102921864061112
"121","iSSVD","5","Overall","CSR",1,0
"122","iSSVD","5","Overall","Rel",0.768920064275774,0.175585979291736
"123","iSSVD","5","Overall","Rec",0.771968457706118,0.167807980065143
"124","iSSVD","5","Overall","F_score",0.770328718303435,0.17192841852247
"125","iSSVD","5","Overall","BiS",0.262322306258274,0.102474547563847
"126","iSSVD","6","Overall","CSR",1,0
"127","iSSVD","6","Overall","Rel",0.771858495624068,0.171354611951074
"128","iSSVD","6","Overall","Rec",0.774949584079564,0.163133401070619
"129","iSSVD","6","Overall","F_score",0.77329062964708,0.16749273463401
"130","iSSVD","6","Overall","BiS",0.273906127481355,0.0947180772810033
"131","iSSVD","7","Overall","CSR",1,0
"132","iSSVD","7","Overall","Rel",0.770383806589603,0.179625057387741
"133","iSSVD","7","Overall","Rec",0.773348924854518,0.172099236632769
"134","iSSVD","7","Overall","F_score",0.771751287612803,0.176093576228185
"135","iSSVD","7","Overall","BiS",0.2654284126216,0.110152729646009
"136","iSSVD","8","Overall","CSR",1,0
"137","iSSVD","8","Overall","Rel",0.779604344321123,0.17217446430895
"138","iSSVD","8","Overall","Rec",0.78284038857324,0.163398850302079
"139","iSSVD","8","Overall","F_score",0.781103524273935,0.168056328000648
"140","iSSVD","8","Overall","BiS",0.273445767605578,0.0997251024043545
"141","iSSVD","9","Overall","CSR",1,0
"142","iSSVD","9","Overall","Rel",0.774449463779203,0.174569228363072
"143","iSSVD","9","Overall","Rec",0.777667631763454,0.166211677348289
"144","iSSVD","9","Overall","F_score",0.775943762648135,0.170633679960831
"145","iSSVD","9","Overall","BiS",0.274879555185141,0.0997726014832026
"146","iSSVD","10","Overall","CSR",1,0
"147","iSSVD","10","Overall","Rel",0.767168252553447,0.177444999045012
"148","iSSVD","10","Overall","Rec",0.770334579226747,0.169409977227505
"149","iSSVD","10","Overall","F_score",0.768633306246242,0.173669409871687
"150","iSSVD","10","Overall","BiS",0.26659379242316,0.102977309082064
"151","NMTF","1","Overall","CSR",0.966162743506493,0.0502154401675912
"152","NMTF","1","Overall","Rel",0.261339816074476,0.0242948296165385
"153","NMTF","1","Overall","Rec",0.262689276703045,0.0364238929428006
"154","NMTF","1","Overall","F_score",0.26074257971732,0.0287275158106132
"155","NMTF","1","Overall","BiS",-0.0339879227974188,0.0304740172070995
"156","NMTF","2","Overall","CSR",0.971343344155844,0.0441386609956849
"157","NMTF","2","Overall","Rel",0.263985617320655,0.0248080513584007
"158","NMTF","2","Overall","Rec",0.266362217098924,0.0335011572278533
"159","NMTF","2","Overall","F_score",0.264163238772865,0.0279731278875121
"160","NMTF","2","Overall","BiS",-0.0370513811581957,0.0304324049210867
"161","NMTF","3","Overall","CSR",0.967901785714286,0.0457683399552899
"162","NMTF","3","Overall","Rel",0.263546230353505,0.0236868662934216
"163","NMTF","3","Overall","Rec",0.262737237648495,0.0326295912423491
"164","NMTF","3","Overall","F_score",0.261645317254962,0.0266302752374253
"165","NMTF","3","Overall","BiS",-0.0357603055921709,0.0278349688879508
"166","NMTF","4","Overall","CSR",0.970359172077922,0.0414022536050732
"167","NMTF","4","Overall","Rel",0.261720663431273,0.0223648909655833
"168","NMTF","4","Overall","Rec",0.262428928282808,0.0337440432067662
"169","NMTF","4","Overall","F_score",0.261114812686944,0.026696043438193
"170","NMTF","4","Overall","BiS",-0.0376681098489461,0.0333608574983305
"171","NMTF","5","Overall","CSR",0.971339285714286,0.039828467618774
"172","NMTF","5","Overall","Rel",0.261020118805282,0.0243381624132293
"173","NMTF","5","Overall","Rec",0.260562265826296,0.0354265557733774
"174","NMTF","5","Overall","F_score",0.259874545693461,0.0285961260419091
"175","NMTF","5","Overall","BiS",-0.0357321499147119,0.0254486946676811
"176","NMTF","6","Overall","CSR",0.972901785714286,0.0386703563163528
"177","NMTF","6","Overall","Rel",0.260721192402372,0.0238986816743267
"178","NMTF","6","Overall","Rec",0.26109316505237,0.0335205519106739
"179","NMTF","6","Overall","F_score",0.260055000398324,0.0277837036715434
"180","NMTF","6","Overall","BiS",-0.0294034091675314,0.029784151392808
"181","NMTF","7","Overall","CSR",0.967834821428571,0.0427151559869342
"182","NMTF","7","Overall","Rel",0.259658155836426,0.0234992587245857
"183","NMTF","7","Overall","Rec",0.256942799580228,0.0343859267181465
"184","NMTF","7","Overall","F_score",0.257241586990877,0.027829130098634
"185","NMTF","7","Overall","BiS",-0.0328747535780547,0.0280197047305245
"186","NMTF","8","Overall","CSR",0.973707386363636,0.0359289429937259
"187","NMTF","8","Overall","Rel",0.2593095334078,0.0244837124193508
"188","NMTF","8","Overall","Rec",0.258218973057341,0.0320805371101332
"189","NMTF","8","Overall","F_score",0.257999793705731,0.0273786502238771
"190","NMTF","8","Overall","BiS",-0.0296861056657041,0.0281091848137877
"191","NMTF","9","Overall","CSR",0.96921875,0.0400723115170121
"192","NMTF","9","Overall","Rel",0.258710713250137,0.0232119135089176
"193","NMTF","9","Overall","Rec",0.261620812821723,0.029909861307511
"194","NMTF","9","Overall","F_score",0.259189523836446,0.024724860991933
"195","NMTF","9","Overall","BiS",-0.0382034100179171,0.033336187122008
"196","NMTF","10","Overall","CSR",0.972120535714286,0.0399676690472599
"197","NMTF","10","Overall","Rel",0.257833823488514,0.0219623085846454
"198","NMTF","10","Overall","Rec",0.257653633093885,0.0327066183200303
"199","NMTF","10","Overall","F_score",0.256896473391166,0.0264527401293195
"200","NMTF","10","Overall","BiS",-0.033875694423019,0.0359969927680751
