"","rep","omega","F score (V1)","F score (V2)","F score (V3)","F score","Relevance (V1)","Relevance (V2)","Relevance (V3)","Relevance","Recovery (V1)","Recovery (V2)","Recovery (V3)","Recovery","BiS-E (V1)","BiS-E (V2)","BiS-E (V3)","BiS-E","BiS-M (V1)","BiS-M (V2)","BiS-M (V3)","BiS-M","BiS-C (V1)","BiS-C (V2)","BiS-C (V3)","BiS-C","k"
"1","1","none","0.472029569553556","0.472029569553556","0.472029569553556","0.472029569553556","0.533923235197969","0.533923235197969","0.533923235197969","0.533923235197969","0.422994974678992","0.422994974678992","0.422994974678992","0.422994974678992","0.138799297250582","0.0930010945052467","0.118333309294679","0.116711233683502","0.0437418183685697","0.022135791754826","0.0317076186913644","0.03252840960492","0.153654762233548","0.105607166083423","0.132968623125145","0.130743517147372","5"
"2","1","0","0.472029569553556","0.472029569553556","0.472029569553556","0.472029569553556","0.533923235197969","0.533923235197969","0.533923235197969","0.533923235197969","0.422994974678992","0.422994974678992","0.422994974678992","0.422994974678992","0.138799297250582","0.0930010945052467","0.118333309294679","0.116711233683502","0.0437418183685697","0.022135791754826","0.0317076186913644","0.03252840960492","0.153654762233548","0.105607166083423","0.132968623125145","0.130743517147372","5"
"3","1","0.05","0.472029569553556","0.472029569553556","0.472029569553556","0.472029569553556","0.533923235197969","0.533923235197969","0.533923235197969","0.533923235197969","0.422994974678992","0.422994974678992","0.422994974678992","0.422994974678992","0.138799297250582","0.0930010945052467","0.118333309294679","0.116711233683502","0.0437418183685697","0.022135791754826","0.0317076186913644","0.03252840960492","0.153654762233548","0.105607166083423","0.132968623125145","0.130743517147372","5"
"4","1","0.1","0.472029569553556","0.472029569553556","0.472029569553556","0.472029569553556","0.533923235197969","0.533923235197969","0.533923235197969","0.533923235197969","0.422994974678992","0.422994974678992","0.422994974678992","0.422994974678992","0.138799297250582","0.0930010945052467","0.118333309294679","0.116711233683502","0.0437418183685697","0.022135791754826","0.0317076186913644","0.03252840960492","0.153654762233548","0.105607166083423","0.132968623125145","0.130743517147372","5"
"5","1","0.15","0.472029569553556","0.472029569553556","0.472029569553556","0.472029569553556","0.533923235197969","0.533923235197969","0.533923235197969","0.533923235197969","0.422994974678992","0.422994974678992","0.422994974678992","0.422994974678992","0.138799297250582","0.0930010945052467","0.118333309294679","0.116711233683502","0.0437418183685697","0.022135791754826","0.0317076186913644","0.03252840960492","0.153654762233548","0.105607166083423","0.132968623125145","0.130743517147372","5"
"6","1","0.2","0.472029569553556","0.472029569553556","0.472029569553556","0.472029569553556","0.533923235197969","0.533923235197969","0.533923235197969","0.533923235197969","0.422994974678992","0.422994974678992","0.422994974678992","0.422994974678992","0.138799297250582","0.0930010945052467","0.118333309294679","0.116711233683502","0.0437418183685697","0.022135791754826","0.0317076186913644","0.03252840960492","0.153654762233548","0.105607166083423","0.132968623125145","0.130743517147372","5"
"7","1","0.25","0.472029569553556","0.472029569553556","0.472029569553556","0.472029569553556","0.533923235197969","0.533923235197969","0.533923235197969","0.533923235197969","0.422994974678992","0.422994974678992","0.422994974678992","0.422994974678992","0.138799297250582","0.0930010945052467","0.118333309294679","0.116711233683502","0.0437418183685697","0.022135791754826","0.0317076186913644","0.03252840960492","0.153654762233548","0.105607166083423","0.132968623125145","0.130743517147372","5"
"8","1","0.3","0.49407708385878","0.509279483373915","0.509279483373915","0.50421201686887","0.593874632232756","0.639786059351277","0.639786059351277","0.62448225031177","0.422994974678992","0.422994974678992","0.422994974678992","0.422994974678992","0.149706862357187","-0.14334997096258","-0.0888752168878289","-0.0275061084977406","0.0495314510690852","-0.00341155794078777","0.00686043721892682","0.0176601101157414","0.167072019650695","-0.275531872401326","-0.235540093832126","-0.114666648860919","4"
"9","1","0.35","0.509279483373915","0.509279483373915","0.509279483373915","0.509279483373915","0.639786059351277","0.639786059351277","0.639786059351277","0.639786059351277","0.422994974678992","0.422994974678992","0.422994974678992","0.422994974678992","-0.0693300846516456","-0.133358160000579","-0.11657327654473","-0.106420507065651","0.019466631242288","0.00279357787942079","0.0051378408787077","0.00913268333347217","-0.188563462872495","-0.254182979016332","-0.230279180281465","-0.224341874056764","3"
"10","1","0.4","0.398450552465247","0.441394348654387","0.30057376983491","0.380139556984848","0.584679089026915","0.802536231884058","0.855072463768116","0.747429261559696","0.302196655351261","0.304409744192353","0.18233372080054","0.262980040114718","0","-0.171054883446382","-0.0530416106389868","-0.112048247042685","0","-0.0121676266599333","0.0303180239896184","0.00907519866484257","0","-0.256006630795344","-0.196716661400563","-0.226361646097954","2"
"11","1","0.45","0.398450552465247","0.30057376983491","0.30057376983491","0.333199364045022","0.584679089026915","0.855072463768116","0.855072463768116","0.764941338854382","0.302196655351261","0.18233372080054","0.18233372080054","0.222288032317447","0","-0.131731593770612","-0.0612198846580975","-0.096475739214355","0","0.00635521070835247","0.0342798906542199","0.0203175506812862","0","-0.249646128599883","-0.162644221098657","-0.20614517484927","2"
"12","1","0.5","0.30057376983491","0.30057376983491","0.30057376983491","0.30057376983491","0.855072463768116","0.855072463768116","0.855072463768116","0.855072463768116","0.18233372080054","0.18233372080054","0.18233372080054","0.18233372080054","-0.00997229828620039","-0.13529410640371","-0.0456390285391785","-0.0636351444096962","0.0338785542135517","0.00852372133810648","0.0349201749696296","0.0257741501737626","-0.123439996827746","-0.256691316739485","-0.172105103136935","-0.184078805568055","1"
