"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1","1","none","0.33859816390453","0.235877041573636","0.287237602739083","0.271011208119188","0.231182021961401","0.251096615040295","0.451096152075854","0.240766714379482","0.345931433227668","-0.0504835392409612","-0.0556597540609204","-0.0530716466509408","0.00852589655236922","0.00280899325875096","0.00566744490556009","-0.0640224413284152","-0.121093165143496","-0.0925578032359558","0"
"2","1","0","0.33859816390453","0.235877041573636","0.287237602739083","0.271011208119188","0.231182021961401","0.251096615040295","0.451096152075854","0.240766714379482","0.345931433227668","-0.0504835392409612","-0.0556597540609204","-0.0530716466509408","0.00852589655236922","0.00280899325875096","0.00566744490556009","-0.0640224413284152","-0.121093165143496","-0.0925578032359558","0"
"3","1","0.05","0.33859816390453","0.235877041573636","0.287237602739083","0.271011208119188","0.231182021961401","0.251096615040295","0.451096152075854","0.240766714379482","0.345931433227668","-0.0504835392409612","-0.0556597540609204","-0.0530716466509408","0.00852589655236922","0.00280899325875096","0.00566744490556009","-0.0640224413284152","-0.121093165143496","-0.0925578032359558","0"
"4","1","0.1","0.33859816390453","0.235877041573636","0.287237602739083","0.271011208119188","0.231182021961401","0.251096615040295","0.451096152075854","0.240766714379482","0.345931433227668","-0.0504835392409612","-0.0556597540609204","-0.0530716466509408","0.00852589655236922","0.00280899325875096","0.00566744490556009","-0.0640224413284152","-0.121093165143496","-0.0925578032359558","0"
"5","1","0.15","0.33859816390453","0.235632294511795","0.287115229208163","0.271011208119188","0.230712288192532","0.25086174815586","0.451096152075854","0.240766714379482","0.345931433227668","-0.0504835392409612","-0.0553445507573664","-0.0529140449991638","0.00852589655236922","0.00287351027907389","0.00569970341572156","-0.0640224413284152","-0.119731775715727","-0.0918771085220709","0"
"6","1","0.2","0.33859816390453","0.237368621947938","0.287983392926234","0.271011208119188","0.234065113435544","0.252538160777366","0.451096152075854","0.240766714379482","0.345931433227668","-0.0504835392409612","-0.0551726234210672","-0.0528280813310142","0.00852589655236922","0.00309392251140784","0.00580990953188853","-0.0640224413284152","-0.116197984468205","-0.0901102128983101","0"
"7","1","0.25","0.33859816390453","0.238698761245456","0.288648462574993","0.271011208119188","0.242300231313632","0.25665571971641","0.451096152075854","0.235202785255435","0.343149468665644","-0.0504835392409612","-0.0557058830254995","-0.0530947111332304","0.00852589655236922","0.00692461390019571","0.00772525522628246","-0.0640224413284152","-0.123446391251884","-0.0937344162901495","0"
"8","1","0.3","0.351274015049143","0.238698761245456","0.2949863881473","0.287625877824876","0.242300231313632","0.264963054569254","0.451096152075854","0.235202785255435","0.343149468665644","-0.0518679073031716","-0.0557227645653461","-0.0537953359342589","0.00877427343334902","0.00690195334220343","0.00783811338777623","-0.064624353085595","-0.122408711652734","-0.0935165323691645","0"
"9","1","0.35","0.351274015049143","0.23479106417786","0.293032539613502","0.287625877824876","0.257639304973038","0.272632591398957","0.451096152075854","0.2156652140222","0.333380683049027","-0.0518679073031716","-0.048891380964023","-0.0503796441335973","0.00877427343334902","0.00523531393432546","0.00700479368383724","-0.064624353085595","-0.100207349809742","-0.0824158514476687","0"
"10","1","0.4","0.359504053425253","0.23479106417786","0.297147558801557","0.298828830251471","0.257639304973038","0.278234067612254","0.451096152075854","0.2156652140222","0.333380683049027","-0.0491411701788207","-0.0494901404435103","-0.0493156553111655","0.00961946540864825","0.00502825020807888","0.00732385780836356","-0.0611404255991804","-0.0970091001968909","-0.0790747628980356","0"
"11","1","0.45","0.369614084334626","0.23479106417786","0.302202574256243","0.313064794977262","0.257639304973038","0.28535204997515","0.451096152075854","0.2156652140222","0.333380683049027","-0.0526564276470298","-0.0521585083607646","-0.0524074680038972","0.010162085621409","0.00495255034464864","0.00755731798302882","-0.0659228262949243","-0.0999291004742374","-0.0829259633845809","0"
"12","1","0.5","0.369614084334626","0.23479106417786","0.302202574256243","0.313064794977262","0.257639304973038","0.28535204997515","0.451096152075854","0.2156652140222","0.333380683049027","-0.0526564276470298","-0.0507586548720435","-0.0517075412595366","0.010162085621409","0.00509704497054162","0.00762956529597531","-0.0659228262949243","-0.101903007032783","-0.0839129166638537","0"
"13","1","0.55","0.369614084334626","0","0.184807042167313","0.313064794977262","0","0.156532397488631","0.451096152075854","0","0.225548076037927","-0.0526564276470298","0","-0.0526564276470298","0.010162085621409","0","0.010162085621409","-0.0659228262949243","0","-0.0659228262949243","0"
"14","1","0.6","0.396367083280477","0","0.198183541640239","0.353481120948041","0","0.17674056047402","0.451096152075854","0","0.225548076037927","-0.0518385463344947","0","-0.0518385463344947","0.0116495028181259","0","0.0116495028181259","-0.0671266902131234","0","-0.0671266902131234","0"
"15","1","0.65","0.484695577356493","0","0.242347788678246","0.523703051643192","0","0.261851525821596","0.451096152075854","0","0.225548076037927","-0.0616332680362735","0","-0.0616332680362735","0.0147636411435312","0","0.0147636411435312","-0.088391235633356","0","-0.088391235633356","0"
"16","1","0.7","0.484695577356493","0","0.242347788678246","0.523703051643192","0","0.261851525821596","0.451096152075854","0","0.225548076037927","-0.0616332680362735","0","-0.0616332680362735","0.0152737462642019","0","0.0152737462642019","-0.088391235633356","0","-0.088391235633356","0"
"17","1","0.75","0.484695577356493","0","0.242347788678246","0.523703051643192","0","0.261851525821596","0.451096152075854","0","0.225548076037927","-0.0616332680362735","0","-0.0616332680362735","0.0147854368748107","0","0.0147854368748107","-0.088391235633356","0","-0.088391235633356","0"
"18","1","0.8","0.376074554674504","0","0.188037277337252","0.623239436619718","0","0.311619718309859","0.26928231924307","0","0.134641159621535","-0.0315630126936255","0","-0.0315630126936255","0.0161349765651386","0","0.0161349765651386","-0.0627444371038003","0","-0.0627444371038003","0"
"19","1","0.85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","1","0.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","1","0.95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23","2","none","0.393406624580267","0.249541378607352","0.321474001593809","0.340336692913007","0.248219918343812","0.29427830562841","0.466084934431999","0.250876984420781","0.35848095942639","-0.0537667898948072","-0.0523197333909769","-0.0530432616428921","0.00948593275214757","0.00225111205603592","0.00586852240409174","-0.0678256553600433","-0.107684596270903","-0.0877551258154733","0"
"24","2","0","0.393406624580267","0.249541378607352","0.321474001593809","0.340336692913007","0.248219918343812","0.29427830562841","0.466084934431999","0.250876984420781","0.35848095942639","-0.0537667898948072","-0.0523197333909769","-0.0530432616428921","0.00948593275214757","0.00225111205603592","0.00586852240409174","-0.0678256553600433","-0.107684596270903","-0.0877551258154733","0"
