"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1","1","none","0.416659194158589","0.416674174868103","0.416666684513346","0.372563213483277","0.372484545560923","0.3725238795221","0.472594745527726","0.472759957552186","0.472677351539956","-0.0440757425333466","-0.0481851666117625","-0.0461304545725545","0.00472896076825039","0.00205615452071611","0.00339255764448325","-0.057027359710207","-0.0979407578039039","-0.0774840587570554","0"
"2","1","0","0.416659194158589","0.416674174868103","0.416666684513346","0.372563213483277","0.372484545560923","0.3725238795221","0.472594745527726","0.472759957552186","0.472677351539956","-0.0440757425333466","-0.0481851666117625","-0.0461304545725545","0.00472896076825039","0.00205615452071611","0.00339255764448325","-0.057027359710207","-0.0979407578039039","-0.0774840587570554","0"
"3","1","0.05","0.416659194158589","0.416674174868103","0.416666684513346","0.372563213483277","0.372484545560923","0.3725238795221","0.472594745527726","0.472759957552186","0.472677351539956","-0.0440757425333466","-0.0481851666117625","-0.0461304545725545","0.00472896076825039","0.00205615452071611","0.00339255764448325","-0.057027359710207","-0.0979407578039039","-0.0774840587570554","0"
"4","1","0.1","0.416659194158589","0.416674174868103","0.416666684513346","0.372563213483277","0.372484545560923","0.3725238795221","0.472594745527726","0.472759957552186","0.472677351539956","-0.0440757425333466","-0.0481851666117625","-0.0461304545725545","0.00472896076825039","0.00205615452071611","0.00339255764448325","-0.057027359710207","-0.0979407578039039","-0.0774840587570554","0"
"5","1","0.15","0.416659194158589","0.416674174868103","0.416666684513346","0.372563213483277","0.372484545560923","0.3725238795221","0.472594745527726","0.472759957552186","0.472677351539956","-0.0440757425333466","-0.0481851666117625","-0.0461304545725545","0.00472896076825039","0.00205615452071611","0.00339255764448325","-0.057027359710207","-0.0979407578039039","-0.0774840587570554","0"
"6","1","0.2","0.416659194158589","0.416674174868103","0.416666684513346","0.372563213483277","0.372484545560923","0.3725238795221","0.472594745527726","0.472759957552186","0.472677351539956","-0.0440757425333466","-0.0481851666117625","-0.0461304545725545","0.00472896076825039","0.00205615452071611","0.00339255764448325","-0.057027359710207","-0.0979407578039039","-0.0774840587570554","0"
"7","1","0.25","0.416659194158589","0.442235237158721","0.429447215658655","0.372563213483277","0.415413226567202","0.393988220025239","0.472594745527726","0.472759957552186","0.472677351539956","-0.0440757425333466","-0.0481410092252261","-0.0461083758792864","0.00472896076825039","0.00254498926582202","0.00363697501703621","-0.057027359710207","-0.10063015186744","-0.0788287557888237","0"
"8","1","0.3","0.442216410160231","0.408448638709852","0.425332524435041","0.415507628074026","0.407171001621945","0.411339314847986","0.472594745527726","0.409734319075482","0.441164532301604","-0.0448288396717709","-0.0503459367921355","-0.0475873882319532","0.00515011076483689","0.00328694350372366","0.00421852713428028","-0.0589130233367797","-0.107836156449248","-0.0833745898930137","0"
"9","1","0.35","0.408724179140501","0.379992519046493","0.394358349093497","0.407567752952425","0.375310991616972","0.391439372284698","0.409887186451889","0.38479231391663","0.39733975018426","-0.0478570476876851","-0.0456276998343186","-0.0467423737610018","0.00670411914332212","0.00450420933106246","0.00560416423719229","-0.0650506520762839","-0.101312015258145","-0.0831813336672146","0"
"10","1","0.4","0.408724179140501","0.227158735308483","0.317941457224492","0.407567752952425","0.230861244019139","0.319214498485782","0.409887186451889","0.223573112268294","0.316730149360092","-0.0478570476876851","-0.0676346747412447","-0.0577458612144649","0.00670411914332212","0.0146860156404614","0.0106950673918918","-0.0650506520762839","-0.174392336567192","-0.119721494321738","0"
