"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
"1","1","none","0.423635185872027","0.424684887377081","0.426841490588305","0.425053854612471","0.433360827377099","0.433463647465304","0.436990504217395","0.434604993019933","0.414336495354305","0.41625465392208","0.417153194357398","0.415914781211261","-0.225878018517408","-0.212586017394418","-0.219171018965569","-0.219211684959132","0.053249927473805","0.055828319309553","0.0595120393760192","0.0561967620531257","-0.290786256731275","-0.265871964950264","-0.288612331660129","-0.281756851113889","0"
"2","1","0","0.423635185872027","0.424684887377081","0.426841490588305","0.425053854612471","0.433360827377099","0.433463647465304","0.436990504217395","0.434604993019933","0.414336495354305","0.41625465392208","0.417153194357398","0.415914781211261","-0.225878018517408","-0.212586017394418","-0.219171018965569","-0.219211684959132","0.053249927473805","0.055828319309553","0.0595120393760192","0.0561967620531257","-0.290786256731275","-0.265871964950264","-0.288612331660129","-0.281756851113889","0"
"3","1","0.05","0.423635185872027","0.424684887377081","0.426841490588305","0.425053854612471","0.433360827377099","0.433463647465304","0.436990504217395","0.434604993019933","0.414336495354305","0.41625465392208","0.417153194357398","0.415914781211261","-0.225878018517408","-0.212586017394418","-0.219171018965569","-0.219211684959132","0.053249927473805","0.055828319309553","0.0595120393760192","0.0561967620531257","-0.290786256731275","-0.265871964950264","-0.288612331660129","-0.281756851113889","0"
"4","1","0.1","0.439407895795785","0.440278863445015","0.442603376653373","0.440763378631391","0.467708844061161","0.467246050247983","0.471360716458756","0.468771870255967","0.414336495354305","0.41625465392208","0.417153194357398","0.415914781211261","-0.230431780503858","-0.212314984698529","-0.218228895659489","-0.220325220287292","0.0511976060263382","0.0508492089828942","0.0529557294235","0.0516675148109108","-0.297743618636808","-0.26607388369385","-0.287319731355588","-0.283712411228748","0"
"5","1","0.15","0.439407895795785","0.440278863445015","0.442603376653373","0.440763378631391","0.467708844061161","0.467246050247983","0.471360716458756","0.468771870255967","0.414336495354305","0.41625465392208","0.417153194357398","0.415914781211261","-0.230431780503858","-0.212314984698529","-0.218228895659489","-0.220325220287292","0.0511976060263382","0.0508492089828942","0.0529557294235","0.0516675148109108","-0.297743618636808","-0.26607388369385","-0.287319731355588","-0.283712411228748","0"
"6","1","0.2","0.439407895795785","0.440278863445015","0.442603376653373","0.440763378631391","0.467708844061161","0.467246050247983","0.471360716458756","0.468771870255967","0.414336495354305","0.41625465392208","0.417153194357398","0.415914781211261","-0.230431780503858","-0.212314984698529","-0.218228895659489","-0.220325220287292","0.0511976060263382","0.0508492089828942","0.0529557294235","0.0516675148109108","-0.297743618636808","-0.26607388369385","-0.287319731355588","-0.283712411228748","0"
"7","1","0.25","0.439407895795785","0.440278863445015","0.442603376653373","0.440763378631391","0.467708844061161","0.467246050247983","0.471360716458756","0.468771870255967","0.414336495354305","0.41625465392208","0.417153194357398","0.415914781211261","-0.230431780503858","-0.212314984698529","-0.218228895659489","-0.220325220287292","0.0511976060263382","0.0508492089828942","0.0529557294235","0.0516675148109108","-0.297743618636808","-0.26607388369385","-0.287319731355588","-0.283712411228748","0"
"8","1","0.3","0.467168340344897","0.440278863445015","0.442603376653373","0.450016860147762","0.542296856825332","0.467246050247983","0.471360716458756","0.493634541177357","0.410323147590957","0.41625465392208","0.417153194357398","0.414576998623478","-0.224538429735827","-0.212314984698529","-0.218228895659489","-0.218360770031282","0.055305459632375","0.0508492089828942","0.0529557294235","0.0530367993462564","-0.290283432443766","-0.26607388369385","-0.287319731355588","-0.281225682497735","0"
"9","1","0.35","0.49294926258325","0.456927515629408","0.458315319730249","0.469397365980969","0.617242369947004","0.506409546011866","0.50849000260765","0.54404730618884","0.410323147590957","0.41625465392208","0.417153194357398","0.414576998623478","-0.22847042705698","-0.212639017198413","-0.223187321474249","-0.221432255243214","0.0576914162518217","0.0449804226451589","0.051411011472632","0.0513609501232042","-0.29507078412063","-0.267716317409637","-0.294217571754629","-0.285668224428298","0"
"10","1","0.4","0.428412080570582","0.429196335286219","0.43242172598549","0.430010047280764","0.770933977455717","0.776688453159041","0.784041394335512","0.777221274983423","0.29662372517445","0.296528730654903","0.298536723783504","0.297229726537619","-0.266065721888486","-0.258624252324569","-0.258289174446669","-0.260993049553241","0.0888717098856738","0.0829981376566343","0.0971250905291229","0.0896649793571437","-0.376709986253862","-0.374915638163389","-0.376013997455098","-0.37587987395745","0"
"11","1","0.45","0.428412080570582","0.429196335286219","0.43242172598549","0.430010047280764","0.770933977455717","0.776688453159041","0.784041394335512","0.777221274983423","0.29662372517445","0.296528730654903","0.298536723783504","0.297229726537619","-0.265544021832926","-0.254608427980577","-0.254568296641478","-0.258240248818327","0.0887879158398607","0.0829981376566343","0.0969499242632176","0.0895786592532375","-0.381209870663689","-0.36624324070656","-0.390319400525575","-0.379257503965275","0"
"12","1","0.5","0.428412080570582","0.429196335286219","0.43242172598549","0.430010047280764","0.770933977455717","0.776688453159041","0.784041394335512","0.777221274983423","0.29662372517445","0.296528730654903","0.298536723783504","0.297229726537619","-0.26512183578731","-0.261468662704938","-0.253993608780263","-0.26019470242417","0.088602883899503","0.0829981376566343","0.0967429846825445","0.0894480020795606","-0.369765871660348","-0.363884095652321","-0.374442750514788","-0.369364239275819","0"
"13","1","0.55","0.274316876774142","0.429196335286219","0.280622527870263","0.328045246643541","0.782608695652174","0.776688453159041","0.808823529411765","0.78937355940766","0.166304661522053","0.296528730654903","0.169760612591491","0.210864668256149","-0.276526673520741","-0.252768840009264","-0.262828975699445","-0.264041496409817","0.0902858524095326","0.0829981376566343","0.0932268718866921","0.0888369539842863","-0.393326960884717","-0.371304733183987","-0.380826452231832","-0.381819382100179","0"
"14","1","0.6","0.274316876774142","0.274904515793645","0.280622527870263","0.276614640146017","0.782608695652174","0.794117647058823","0.808823529411765","0.795183290707587","0.166304661522053","0.166223567475122","0.169760612591491","0.167429613862889","-0.271550582827606","-0.266440501851992","-0.260322399144092","-0.266104494607897","0.088873824277864","0.0900514133784502","0.0924661928190067","0.0904638101584403","-0.39609440656355","-0.368703580514689","-0.38060061230527","-0.381799533127836","0"
"15","1","0.65","0.274316876774142","0.274904515793645","0.280622527870263","0.276614640146017","0.782608695652174","0.794117647058823","0.808823529411765","0.795183290707587","0.166304661522053","0.166223567475122","0.169760612591491","0.167429613862889","-0.281418502603142","-0.265787697069349","-0.254733539928621","-0.267313246533704","0.0895833805992804","0.089204885927277","0.0925234977862877","0.0904372547709484","-0.394560162263688","-0.378621090825869","-0.383713485804952","-0.385631579631503","0"
"16","1","0.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","1","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","1","0.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","1","0.85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","1","0.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","1","0.95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23","2","none","0.45143536075963","0.449877016800629","0.450891298620076","0.450734558726778","0.431099288148525","0.429965257483245","0.431798195492171","0.430954247041313","0.473785030662805","0.471722563591535","0.471751021999572","0.472419538751304","-0.235586438730907","-0.219502772813591","-0.230408417004719","-0.228499209516406","0.0569968191641559","0.0566576908144524","0.0613295152577184","0.0583280084121089","-0.299717543341477","-0.272290572534439","-0.303476513227521","-0.291828209701146","0"
"24","2","0","0.45143536075963","0.449877016800629","0.450891298620076","0.450734558726778","0.431099288148525","0.429965257483245","0.431798195492171","0.430954247041313","0.473785030662805","0.471722563591535","0.471751021999572","0.472419538751304","-0.235586438730907","-0.219502772813591","-0.230408417004719","-0.228499209516406","0.0569968191641559","0.0566576908144524","0.0613295152577184","0.0583280084121089","-0.299717543341477","-0.272290572534439","-0.303476513227521","-0.291828209701146","0"
"25","2","0.05","0.45143536075963","0.449877016800629","0.450891298620076","0.450734558726778","0.431099288148525","0.429965257483245","0.431798195492171","0.430954247041313","0.473785030662805","0.471722563591535","0.471751021999572","0.472419538751304","-0.235586438730907","-0.219502772813591","-0.230408417004719","-0.228499209516406","0.0569968191641559","0.0566576908144524","0.0613295152577184","0.0583280084121089","-0.299717543341477","-0.272290572534439","-0.303476513227521","-0.291828209701146","0"
"26","2","0.1","0.468470122266061","0.46679897330172","0.467879948088419","0.4677163478854","0.463273136035289","0.461977100989254","0.46407188728517","0.463107374769904","0.473785030662805","0.471722563591535","0.471751021999572","0.472419538751304","-0.234869454509753","-0.21880828605811","-0.227407378133959","-0.227028372900607","0.0573195442328844","0.0546550020996132","0.0571837041774947","0.0563860835033308","-0.3003120138339","-0.271411595436344","-0.298221106090012","-0.289981571786752","0"
"27","2","0.15","0.468470122266061","0.46679897330172","0.467879948088419","0.4677163478854","0.463273136035289","0.461977100989254","0.46407188728517","0.463107374769904","0.473785030662805","0.471722563591535","0.471751021999572","0.472419538751304","-0.234869454509753","-0.21880828605811","-0.227407378133959","-0.227028372900607","0.0573195442328844","0.0546550020996132","0.0571837041774947","0.0563860835033308","-0.3003120138339","-0.271411595436344","-0.298221106090012","-0.289981571786752","0"
"28","2","0.2","0.468470122266061","0.46679897330172","0.467879948088419","0.4677163478854","0.463273136035289","0.461977100989254","0.46407188728517","0.463107374769904","0.473785030662805","0.471722563591535","0.471751021999572","0.472419538751304","-0.234869454509753","-0.21880828605811","-0.227407378133959","-0.227028372900607","0.0573195442328844","0.0546550020996132","0.0571837041774947","0.0563860835033308","-0.3003120138339","-0.271411595436344","-0.298221106090012","-0.289981571786752","0"
"29","2","0.25","0.4832918619461","0.46679897330172","0.467879948088419","0.472656927778746","0.493188028077207","0.461977100989254","0.46407188728517","0.473079005450544","0.473785030662805","0.471722563591535","0.471751021999572","0.472419538751304","-0.228770062915894","-0.21880828605811","-0.227407378133959","-0.224995242369321","0.0589278028359113","0.0546550020996132","0.0571837041774947","0.0569221697043398","-0.290995619244882","-0.271411595436344","-0.298221106090012","-0.286876106923746","0"
"30","2","0.3","0.4832918619461","0.481794834242004","0.482977122735084","0.482687939641062","0.493188028077207","0.492306617820797","0.494750535166031","0.493415060354678","0.473785030662805","0.471722563591535","0.471751021999572","0.472419538751304","-0.228770062915894","-0.216565143076132","-0.222763360161614","-0.222699522051213","0.0589278028359113","0.0558649104456751","0.0583267664474651","0.0577064932430172","-0.290995619244882","-0.267684051622279","-0.291019677675075","-0.283233116180745","0"
"31","2","0.35","0.4832918619461","0.50167782126018","0.482977122735084","0.489315601980454","0.493188028077207","0.53569547761684","0.494750535166031","0.507878013620026","0.473785030662805","0.471722563591535","0.471751021999572","0.472419538751304","-0.228770062915894","-0.214733637423189","-0.222763360161614","-0.222089020166899","0.0589278028359113","0.0539008947509881","0.0583267664474651","0.0570518213447882","-0.290995619244882","-0.265639770638319","-0.291019677675075","-0.282551689186092","0"
