"","rep","omega","F score (V1)","F score (V2)","F score","Relevance (V1)","Relevance (V2)","Relevance","Recovery (V1)","Recovery (V2)","Recovery","BiS-E (V1)","BiS-E (V2)","BiS-E","BiS-M (V1)","BiS-M (V2)","BiS-M","BiS-C (V1)","BiS-C (V2)","BiS-C","k"
"1","1","none","0.612295828571087","0.486246627618353","0.54927122809472","0.550500672082584","0.432262373102713","0.491381522592649","0.689718561354883","0.555639120635839","0.622678840995361","0.0603710148691737","0.214571801953314","0.137471408411244","0.028621845674551","0.120604306181947","0.0746130759282488","0.0563145786662094","0.249579652097737","0.152947115381973","8"
"2","1","0","0.612295828571087","0.486246627618353","0.54927122809472","0.550500672082584","0.432262373102713","0.491381522592649","0.689718561354883","0.555639120635839","0.622678840995361","0.0603710148691737","0.214571801953314","0.137471408411244","0.028621845674551","0.120604306181947","0.0746130759282488","0.0563145786662094","0.249579652097737","0.152947115381973","8"
"3","1","0.05","0.612295828571087","0.486246627618353","0.54927122809472","0.550500672082584","0.432262373102713","0.491381522592649","0.689718561354883","0.555639120635839","0.622678840995361","0.0603710148691737","0.214571801953314","0.137471408411244","0.028621845674551","0.120604306181947","0.0746130759282488","0.0563145786662094","0.249579652097737","0.152947115381973","8"
"4","1","0.1","0.612295828571087","0.430146208652678","0.521221018611883","0.550500672082584","0.400337325700525","0.475418998891554","0.689718561354883","0.464751319911972","0.577234940633428","0.0603710148691737","0.121482077021921","0.0909265459455471","0.028621845674551","0.0838734281434698","0.0562476369090104","0.0563145786662094","0.056580628877819","0.0564476037720142","8"
"5","1","0.15","0.612295828571087","0.430146208652678","0.521221018611883","0.550500672082584","0.400337325700525","0.475418998891554","0.689718561354883","0.464751319911972","0.577234940633428","0.0603710148691737","0.110597846912245","0.0854844308907093","0.028621845674551","0.0855715809113571","0.0570967132929541","0.0563145786662094","0.075364376428191","0.0658394775472002","8"
"6","1","0.2","0.545366764223531","0.448703463205209","0.49703511371437","0.536856073268695","0.433726879983946","0.48529147662632","0.554151638933741","0.464751319911972","0.509451479422857","0.100717068736323","0.163358835339371","0.132037952037847","0.0418703174536153","0.0968481689593726","0.0693592432064939","0.0946862339910878","0.116283496716921","0.105484865354004","6"
"7","1","0.25","0.455708479691225","0.448703463205209","0.452205971448217","0.505534109903042","0.433726879983946","0.469630494943494","0.414823337046949","0.464751319911972","0.439787328479461","-0.0613533630989931","0.15668776514895","0.0476672010249784","-0.0131273264219752","0.101227953586277","0.044050313582151","-0.191011316993227","0.0731209922405399","-0.0589451623763437","6"
"8","1","0.3","0.420692247094627","0.419383047132236","0.420037647113432","0.537293343118586","0.505465764066852","0.521379553592719","0.345675280802118","0.358354013514666","0.352014647158392","-0.0539739690765117","0.100120313924091","0.0230731724237895","-0.00620396940872201","0.0618968269784417","0.0278464287848598","-0.199869763298612","0.0344174563765864","-0.0827261534610129","3"
"9","1","0.35","0.277610000349176","0","0.138805000174588","0.818181818181818","0","0.409090909090909","0.167164560823097","0","0.0835822804115487","0.0760205920249703","0","0.0380102960124851","0.0242260972947102","0","0.0121130486473551","0.0436210589196629","0","0.0218105294598315","1"
"10","1","0.4","0.277610000349176","0","0.138805000174588","0.818181818181818","0","0.409090909090909","0.167164560823097","0","0.0835822804115487","0.0760205920249703","0","0.0380102960124851","0.0242260972947102","0","0.0121130486473551","0.0436210589196629","0","0.0218105294598315","1"
"11","1","0.45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","1","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","1","0.55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","1","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","1","0.65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","1","0.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","1","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","1","0.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","1","0.85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","1","0.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","1","0.95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23","2","none","0.609147653755667","0.457917312509639","0.533532483132653","0.549219969734436","0.408214728288605","0.478717349011521","0.683755018683428","0.52140100244286","0.602578010563144","0.0615138008697821","0.219925062391076","0.140719431630429","0.0315527989424816","0.111649569233687","0.0716011840880844","0.0689155357772356","0.280884499080089","0.174900017428662","8"
"24","2","0","0.609147653755667","0.457917312509639","0.533532483132653","0.549219969734436","0.408214728288605","0.478717349011521","0.683755018683428","0.52140100244286","0.602578010563144","0.0615138008697821","0.219925062391076","0.140719431630429","0.0315527989424816","0.111649569233687","0.0716011840880844","0.0689155357772356","0.280884499080089","0.174900017428662","8"
"25","2","0.05","0.609147653755667","0.457917312509639","0.533532483132653","0.549219969734436","0.408214728288605","0.478717349011521","0.683755018683428","0.52140100244286","0.602578010563144","0.0615138008697821","0.219925062391076","0.140719431630429","0.0315527989424816","0.111649569233687","0.0716011840880844","0.0689155357772356","0.280884499080089","0.174900017428662","8"
"26","2","0.1","0.638222714838584","0.47134426777161","0.554783491305097","0.598375936106755","0.430056953910381","0.514216445008568","0.683755018683428","0.52140100244286","0.602578010563144","0.0904763692921133","0.219264483169629","0.154870426230871","0.0390327016927417","0.111054828442848","0.0750437650677948","0.102496389491468","0.288777010694567","0.195636700093017","7"
"27","2","0.15","0.638222714838584","0.370125150214029","0.504173932526306","0.598375936106755","0.361902604420869","0.480139270263812","0.683755018683428","0.378730020414072","0.53124251954875","0.0904763692921133","0.15348661857332","0.121981493932717","0.0390327016927417","0.0932605827407808","0.0661466422167612","0.102496389491468","0.147680741405321","0.125088565448394","7"
"28","2","0.2","0.638222714838584","0.370125150214029","0.504173932526306","0.598375936106755","0.361902604420869","0.480139270263812","0.683755018683428","0.378730020414072","0.53124251954875","0.0904763692921133","0.161110248086314","0.125793308689213","0.0390327016927417","0.0981030134505555","0.0685678575716486","0.102496389491468","0.132295834743765","0.117396112117616","7"
